,model,ablation,predicted,fold,fold_id,type,subject,joint,polDegree,FNO_batch,FNO_nbMod,FNO_nbHC,FNO_maxIt,fitTime,posRMSE,velRMSE,posAAE,velAAE,tauRMSE,tauAAE,pErrMax,vErrMax,pErrStd,vErrStd,tauErrMax,tauErrStd
135,MVPR,Tx,vel,2-fold,fold1,eval,S03_a,elbow,3,,,,,373.1711320877075,,0.0037328657436326,,0.0029142500217673,,,,0.0170870403697827,,0.0037021542711197,,
136,MVPR,Tx,vel,2-fold,fold1,eval,S05_a,shoulder,3,,,,,373.1711320877075,,0.0043130355574668,,0.0037274548620262,,,,0.0133655563390221,,0.0041849756966808,,
137,MVPR,Tx,vel,2-fold,fold1,eval,S05_a,elbow,3,,,,,373.1711320877075,,0.0094482089689788,,0.0087150595555458,,,,0.023862539881674,,0.0094423035291531,,
138,MVPR,Tx,vel,2-fold,fold1,eval,S06_a,shoulder,3,,,,,373.1711320877075,,0.0021682381869877,,0.0016697010223489,,,,0.0140137146416283,,0.0021681557711868,,
139,MVPR,Tx,vel,2-fold,fold1,eval,S06_a,elbow,3,,,,,373.1711320877075,,0.0025735956018838,,0.0020867089790119,,,,0.0128286453216956,,0.0024744929416054,,
140,MVPR,Tx,vel,2-fold,fold1,eval,S10_a,shoulder,3,,,,,373.1711320877075,,0.0051052025193137,,0.0041408136391414,,,,0.0148450066200751,,0.0043891011189425,,
141,MVPR,Tx,vel,2-fold,fold1,eval,S10_a,elbow,3,,,,,373.1711320877075,,0.0065049087145546,,0.0050931856496123,,,,0.0183129400614081,,0.0053763889087652,,
142,MVPR,Tx,vel,2-fold,fold1,eval,S12_a,shoulder,3,,,,,373.1711320877075,,0.0044357252353986,,0.003654333837353,,,,0.0254670302448903,,0.0043438057837158,,
143,MVPR,Tx,vel,2-fold,fold1,eval,S12_a,elbow,3,,,,,373.1711320877075,,0.003232936140855,,0.0026074033473292,,,,0.0278699754477802,,0.0031631644734655,,
144,MVPR,Tx,vel,2-fold,fold1,eval,S13_c,shoulder,3,,,,,373.1711320877075,,0.0063339970653433,,0.0050307619791369,,,,0.0313578063107766,,0.0063309427508309,,
145,MVPR,Tx,vel,2-fold,fold1,eval,S13_c,elbow,3,,,,,373.1711320877075,,0.0066713247974251,,0.005251502554567,,,,0.0330723172467455,,0.0066713247826318,,
146,MVPR,Tx,vel,2-fold,fold1,eval,S14_c,shoulder,3,,,,,373.1711320877075,,0.0088956313785913,,0.0072079135658809,,,,0.0324665297128581,,0.0086826978464336,,
147,MVPR,Tx,vel,2-fold,fold1,eval,S14_c,elbow,3,,,,,373.1711320877075,,0.0094776735203188,,0.0075726634791766,,,,0.034277397788815,,0.0090614439905284,,
148,MVPR,Tx,vel,2-fold,fold1,eval,S15_c,shoulder,3,,,,,373.1711320877075,,0.0064115020351657,,0.0052869304538005,,,,0.0325034695140521,,0.0063646579543544,,
149,MVPR,Tx,vel,2-fold,fold1,eval,S15_c,elbow,3,,,,,373.1711320877075,,0.0061105058293217,,0.004914400654496,,,,0.0279084031999003,,0.005964291969909,,
150,MVPR,Tx,vel,2-fold,fold1,eval,S16_c,shoulder,3,,,,,373.1711320877075,,0.0048529563344346,,0.0036625644251074,,,,0.0305867138945247,,0.0048387798006573,,
151,MVPR,Tx,vel,2-fold,fold1,eval,S16_c,elbow,3,,,,,373.1711320877075,,0.005622367599305,,0.0043895524941918,,,,0.0242500498607071,,0.0055926588420687,,
152,MVPR,Tx,vel,2-fold,fold1,eval,S17_c,shoulder,3,,,,,373.1711320877075,,0.0074443456316085,,0.0056766998190722,,,,0.0483165428982654,,0.0072833258273526,,
153,MVPR,Tx,vel,2-fold,fold1,eval,S17_c,elbow,3,,,,,373.1711320877075,,0.0083428409456385,,0.0059833283138962,,,,0.057425429480577,,0.0081583732756163,,
154,MVPR,Tx,vel,2-fold,fold1,eval,S2_c,shoulder,3,,,,,373.1711320877075,,0.005037100709608,,0.0039537448543651,,,,0.0166308215396386,,0.0049790021813444,,
155,MVPR,Tx,vel,2-fold,fold1,eval,S2_c,elbow,3,,,,,373.1711320877075,,0.0058595317991787,,0.0046059361838536,,,,0.0195889826425302,,0.0057506666203521,,
156,MVPR,Tx,vel,2-fold,fold1,eval,S4_c,shoulder,3,,,,,373.1711320877075,,0.0072374609006597,,0.0057435638037354,,,,0.021210264002542,,0.0064757855665134,,
157,MVPR,Tx,vel,2-fold,fold1,eval,S4_c,elbow,3,,,,,373.1711320877075,,0.0089875429474762,,0.0070814992142675,,,,0.0366637963967888,,0.0089789042192114,,
158,MVPR,Tx,vel,2-fold,fold1,eval,S7_c,shoulder,3,,,,,373.1711320877075,,0.0052769331271338,,0.0042724427590076,,,,0.0191991124629523,,0.0052722470337554,,
159,MVPR,Tx,vel,2-fold,fold1,eval,S7_c,elbow,3,,,,,373.1711320877075,,0.0050811264166352,,0.0039724999430163,,,,0.0208113679801921,,0.0050623877941227,,
160,MVPR,Tx,vel,2-fold,fold1,eval,S9_c,shoulder,3,,,,,373.1711320877075,,0.0059765457081384,,0.0049644396945452,,,,0.0176967039925674,,0.0059760008739764,,
161,MVPR,Tx,vel,2-fold,fold1,eval,S9_c,elbow,3,,,,,373.1711320877075,,0.0056380024094993,,0.0044114375346385,,,,0.0184119102036813,,0.0056266351122021,,
162,MVPR,Tx,vel,2-fold,fold2,train,S03_a,shoulder,3,,,,,499.2915427684784,,0.0023856720918303,,0.0017983716841274,,,,0.0151988236559912,,0.0023847585433641,,
163,MVPR,Tx,vel,2-fold,fold2,train,S03_a,elbow,3,,,,,499.2915427684784,,0.0026215929679696,,0.0019780840295951,,,,0.0168243303516476,,0.0026009752430453,,
164,MVPR,Tx,vel,2-fold,fold2,train,S05_a,shoulder,3,,,,,499.2915427684784,,0.0018508422248149,,0.0014440634281988,,,,0.0088857202292834,,0.0018475822731302,,
165,MVPR,Tx,vel,2-fold,fold2,train,S05_a,elbow,3,,,,,499.2915427684784,,0.0026242776276304,,0.0019825395852743,,,,0.0131799602579908,,0.0026018714909406,,
166,MVPR,Tx,vel,2-fold,fold2,train,S06_a,shoulder,3,,,,,499.2915427684784,,0.0019962533859746,,0.0015446090393728,,,,0.0133885137710597,,0.0019846105704929,,
167,MVPR,Tx,vel,2-fold,fold2,train,S06_a,elbow,3,,,,,499.2915427684784,,0.0018949829775568,,0.0014417361442809,,,,0.0112891716520031,,0.0018939808804503,,
168,MVPR,Tx,vel,2-fold,fold2,train,S10_a,shoulder,3,,,,,499.2915427684784,,0.0014246393041492,,0.0011125642153922,,,,0.0077987259046054,,0.0014228544944252,,
169,MVPR,Tx,vel,2-fold,fold2,train,S10_a,elbow,3,,,,,499.2915427684784,,0.0015166026743335,,0.0011705972594751,,,,0.0078403443868777,,0.0015153987088917,,
170,MVPR,Tx,vel,2-fold,fold2,train,S12_a,shoulder,3,,,,,499.2915427684784,,0.00227951252829,,0.0017869552827827,,,,0.0241790499506794,,0.0022777886222872,,
171,MVPR,Tx,vel,2-fold,fold2,train,S12_a,elbow,3,,,,,499.2915427684784,,0.0023379186194115,,0.0017961069108153,,,,0.0241065414750167,,0.0023134264018572,,
172,MVPR,Tx,vel,2-fold,fold2,train,S13_c,shoulder,3,,,,,499.2915427684784,,0.0054763438228127,,0.0043559681380881,,,,0.019848743813483,,0.005476119098465,,
173,MVPR,Tx,vel,2-fold,fold2,train,S13_c,elbow,3,,,,,499.2915427684784,,0.0057211881089661,,0.0045446320155178,,,,0.0217934625595658,,0.0057211617581915,,
174,MVPR,Tx,vel,2-fold,fold2,train,S14_c,shoulder,3,,,,,499.2915427684784,,0.0063084290237223,,0.0052918453620861,,,,0.0219649303710511,,0.0063076570685389,,
175,MVPR,Tx,vel,2-fold,fold2,train,S14_c,elbow,3,,,,,499.2915427684784,,0.0062400262517301,,0.0047471744010794,,,,0.0264270307764534,,0.0062400259918753,,
176,MVPR,Tx,vel,2-fold,fold2,train,S15_c,shoulder,3,,,,,499.2915427684784,,0.0054727064957766,,0.0045938256337963,,,,0.0182608838742518,,0.0054723773656176,,
177,MVPR,Tx,vel,2-fold,fold2,train,S15_c,elbow,3,,,,,499.2915427684784,,0.0049429706962394,,0.0039647902079166,,,,0.0215050478494185,,0.0049398702624165,,
178,MVPR,Tx,vel,2-fold,fold2,train,S16_c,shoulder,3,,,,,499.2915427684784,,0.0041433486249542,,0.0032621204944846,,,,0.0212334913852334,,0.0041432187974835,,
179,MVPR,Tx,vel,2-fold,fold2,train,S16_c,elbow,3,,,,,499.2915427684784,,0.0048399297462154,,0.0038425443391858,,,,0.0195459340878593,,0.0048371881139107,,
180,MVPR,Tx,vel,2-fold,fold2,train,S17_c,shoulder,3,,,,,499.2915427684784,,0.0051024221151559,,0.0041791259914407,,,,0.0159274884292137,,0.005102357986647,,
181,MVPR,Tx,vel,2-fold,fold2,train,S17_c,elbow,3,,,,,499.2915427684784,,0.004843316316037,,0.0039252566982675,,,,0.0185694842826134,,0.0048432335892058,,
182,MVPR,Tx,vel,2-fold,fold2,train,S2_c,shoulder,3,,,,,499.2915427684784,,0.0043490422810778,,0.0033895298393562,,,,0.0151934826213055,,0.0043490211298803,,
183,MVPR,Tx,vel,2-fold,fold2,train,S2_c,elbow,3,,,,,499.2915427684784,,0.0048791318789402,,0.0038447623097376,,,,0.01734193695429,,0.0048747555190676,,
184,MVPR,Tx,vel,2-fold,fold2,train,S4_c,shoulder,3,,,,,499.2915427684784,,0.0057660252936721,,0.004662282456038,,,,0.021513242723937,,0.0057622277587038,,
185,MVPR,Tx,vel,2-fold,fold2,train,S4_c,elbow,3,,,,,499.2915427684784,,0.0082470387183088,,0.0063811869290812,,,,0.0381785576184656,,0.0082469632508992,,
186,MVPR,Tx,vel,2-fold,fold2,train,S7_c,shoulder,3,,,,,499.2915427684784,,0.0049755708779733,,0.0040198461736964,,,,0.0159145336925081,,0.004975557569311,,
187,MVPR,Tx,vel,2-fold,fold2,train,S7_c,elbow,3,,,,,499.2915427684784,,0.0045099546200937,,0.0035291879947477,,,,0.0204403508063313,,0.0045097727971515,,
188,MVPR,Tx,vel,2-fold,fold2,train,S9_c,shoulder,3,,,,,499.2915427684784,,0.0055903236740344,,0.0046330154983478,,,,0.0188042608598399,,0.005588413346429,,
189,MVPR,Tx,vel,2-fold,fold2,train,S9_c,elbow,3,,,,,499.2915427684784,,0.0051553467319065,,0.0039922956192858,,,,0.0180343503702912,,0.0051480350897693,,
190,MVPR,Tx,vel,2-fold,fold2,eval,S01_a,shoulder,3,,,,,499.2915427684784,,0.002217346563386,,0.0017607935559933,,,,0.0107051599382828,,0.0022170048030254,,
191,MVPR,Tx,vel,2-fold,fold2,eval,S01_a,elbow,3,,,,,499.2915427684784,,0.0024356720226224,,0.0018894486288961,,,,0.0145008024848403,,0.002428544996342,,
192,MVPR,Tx,vel,2-fold,fold2,eval,S02_a,shoulder,3,,,,,499.2915427684784,,0.0032952003162256,,0.0024615140279503,,,,0.0151054161892608,,0.0030899901677065,,
193,MVPR,Tx,vel,2-fold,fold2,eval,S02_a,elbow,3,,,,,499.2915427684784,,0.0084456836256098,,0.0076057403647336,,,,0.0213639867094192,,0.0081766675818361,,
194,MVPR,Tx,vel,2-fold,fold2,eval,S04_a,shoulder,3,,,,,499.2915427684784,,0.0043029589376427,,0.0033753844129583,,,,0.0192413221614209,,0.0042105068600104,,
195,MVPR,Tx,vel,2-fold,fold2,eval,S04_a,elbow,3,,,,,499.2915427684784,,0.0071014228197154,,0.0060400009433443,,,,0.0213749835048379,,0.0069663713828191,,
196,MVPR,Tx,vel,2-fold,fold2,eval,S09_a,shoulder,3,,,,,499.2915427684784,,0.0052418902997675,,0.0041272408210196,,,,0.0201906149483062,,0.0051667116520949,,
197,MVPR,Tx,vel,2-fold,fold2,eval,S09_a,elbow,3,,,,,499.2915427684784,,0.0096270409437259,,0.0078597009589572,,,,0.0337075835622635,,0.0096270364086559,,
198,MVPR,Tx,vel,2-fold,fold2,eval,S10_c,shoulder,3,,,,,499.2915427684784,,0.0070175386858491,,0.0056055551923108,,,,0.0293707316345255,,0.0068399597630471,,
199,MVPR,Tx,vel,2-fold,fold2,eval,S10_c,elbow,3,,,,,499.2915427684784,,0.006865908376781,,0.0054045552467844,,,,0.0361121085650241,,0.0066081762570924,,
200,MVPR,Tx,vel,2-fold,fold2,eval,S11_c,shoulder,3,,,,,499.2915427684784,,0.0085039861317978,,0.006489218588485,,,,0.0432771990113642,,0.0083384399325274,,
201,MVPR,Tx,vel,2-fold,fold2,eval,S11_c,elbow,3,,,,,499.2915427684784,,0.0070091640246223,,0.0054973578088381,,,,0.0307502840154953,,0.0070052523750734,,
202,MVPR,Tx,vel,2-fold,fold2,eval,S12_c,shoulder,3,,,,,499.2915427684784,,0.0058772123987733,,0.0047991709752829,,,,0.0202071684143418,,0.0058753084789125,,
203,MVPR,Tx,vel,2-fold,fold2,eval,S12_c,elbow,3,,,,,499.2915427684784,,0.0068227778768394,,0.005460039911005,,,,0.0246842173310911,,0.0067004474566575,,
204,MVPR,Tx,vel,2-fold,fold2,eval,S14_a,shoulder,3,,,,,499.2915427684784,,0.0412711843457472,,0.0376288793679597,,,,0.0966645057818042,,0.0401622933477374,,
205,MVPR,Tx,vel,2-fold,fold2,eval,S14_a,elbow,3,,,,,499.2915427684784,,0.0585056022356618,,0.0528887749979833,,,,0.1418676090571132,,0.0565590093641593,,
206,MVPR,Tx,vel,2-fold,fold2,eval,S1_c,shoulder,3,,,,,499.2915427684784,,0.0071042812324431,,0.00560068821345,,,,0.0344599485742595,,0.006744298783562,,
207,MVPR,Tx,vel,2-fold,fold2,eval,S1_c,elbow,3,,,,,499.2915427684784,,0.0069903308186646,,0.0054058387069051,,,,0.0308083192180038,,0.0069261357890334,,
208,MVPR,Tx,vel,2-fold,fold2,eval,S3_c,shoulder,3,,,,,499.2915427684784,,0.0059306465884186,,0.0048157241487943,,,,0.0212419444189952,,0.0059260155189396,,
209,MVPR,Tx,vel,2-fold,fold2,eval,S3_c,elbow,3,,,,,499.2915427684784,,0.0054121625330743,,0.0042538276894147,,,,0.0196215815470486,,0.005360265905835,,
210,MVPR,Tx,vel,2-fold,fold2,eval,S5_c,shoulder,3,,,,,499.2915427684784,,0.0048385110495441,,0.0040552155295671,,,,0.016650522827781,,0.0048373286181594,,
211,MVPR,Tx,vel,2-fold,fold2,eval,S5_c,elbow,3,,,,,499.2915427684784,,0.0052004458191315,,0.0041506104027474,,,,0.0178999401930665,,0.0051992262209824,,
212,MVPR,Tx,vel,2-fold,fold2,eval,S6_c,shoulder,3,,,,,499.2915427684784,,0.0080401220408472,,0.0059865422691297,,,,0.129848884876294,,0.0077951489078898,,
213,MVPR,Tx,vel,2-fold,fold2,eval,S6_c,elbow,3,,,,,499.2915427684784,,0.0080282128908114,,0.0058037504543424,,,,0.0726179904479627,,0.007892143610521,,
214,MVPR,Tx,vel,2-fold,fold2,eval,S8_c,shoulder,3,,,,,499.2915427684784,,0.0066310483381188,,0.0053633139575721,,,,0.0241315726831592,,0.0065878667177132,,
215,MVPR,Tx,vel,2-fold,fold2,eval,S8_c,elbow,3,,,,,499.2915427684784,,0.0061717476201928,,0.0049802086890852,,,,0.0232542593299804,,0.0061402065392001,,
216,MVPR,torques,pos,2-fold,fold1,train,S01_a,shoulder,3,,,,,299.2310719490051,0.0720785197271143,0.6001597397968489,0.0540532863411322,0.424278987201819,3.0869851683414917,2.270696938044493,0.5024152380510366,3.7812198792463727,0.0711634819429816,0.6001597340772606,13.863747462192244,3.086727620327202
217,MVPR,torques,pos,2-fold,fold1,train,S01_a,elbow,3,,,,,299.2310719490051,0.0844568513857579,0.6931629315282909,0.0645682633628586,0.5047460495033532,0.9371339471277776,0.7158924326567723,0.4597553340594997,4.118213062725151,0.0844205368716887,0.6931628481291913,4.4951909548466205,0.934658309499534
218,MVPR,torques,pos,2-fold,fold1,train,S02_a,shoulder,3,,,,,299.2310719490051,0.1057714921942051,0.6897248388563806,0.0837407742327546,0.5024824575829827,2.802007123043945,2.023624267479153,0.6376353224664019,5.881453015126919,0.1006291996409646,0.6897246166635188,22.284717908390192,2.800133651712074
219,MVPR,torques,pos,2-fold,fold1,train,S02_a,elbow,3,,,,,299.2310719490051,0.0877764785611857,0.5520798048318956,0.0705579887499962,0.4195872885410519,0.7282411725536415,0.5132870313454796,0.4761668479134471,3.2871006344642684,0.0877031814576858,0.5520798005009957,8.22188254667044,0.7267179298757795
220,MVPR,torques,pos,2-fold,fold1,train,S04_a,shoulder,3,,,,,299.2310719490051,0.091504582868711,0.6799061018897412,0.0716037572409488,0.485131399801556,4.466294468534953,3.152649529693229,0.4951878186612534,4.902641168589149,0.0854018376746308,0.6799049288802468,34.90459392992967,4.449111082092745
221,MVPR,torques,pos,2-fold,fold1,train,S04_a,elbow,3,,,,,299.2310719490051,0.1234527768752582,0.8878733904902256,0.0955179463331139,0.6407453082263939,1.3082019998158654,0.9273278803467968,0.5375629445009291,6.879233376167937,0.1073714809657958,0.8878733271828416,10.428994780128608,1.2903678905198457
222,MVPR,torques,pos,2-fold,fold1,train,S09_a,shoulder,3,,,,,299.2310719490051,0.0809452148811746,0.6250455316760508,0.063245959270389,0.4567868927201817,3.3892996368996187,2.489803708868979,0.5335519937871105,4.761842959434292,0.0805127134372923,0.6250454041773122,21.52637213269954,3.3865100084035027
223,MVPR,torques,pos,2-fold,fold1,train,S09_a,elbow,3,,,,,299.2310719490051,0.0984176318979622,0.6771524445395102,0.07710797815967,0.4879254690911939,0.8924712773703921,0.6101921688628911,0.4716120896966842,5.6278262648695065,0.0963716037439947,0.6771524341561227,7.284638825771314,0.8756210040131281
224,MVPR,torques,pos,2-fold,fold1,train,S10_c,shoulder,3,,,,,299.2310719490051,0.3885711459183207,0.7737180266596144,0.3138986661090275,0.5725630395420596,3.3265498158048867,2.402651426710061,1.077710803124205,8.802699800379777,0.3878632099185524,0.7737158920051475,37.56886321292152,3.3084913744421325
225,MVPR,torques,pos,2-fold,fold1,train,S10_c,elbow,3,,,,,299.2310719490051,0.3550841139761099,0.7406716541991234,0.2936143087278062,0.513128750713054,0.8803251002862045,0.6163219112408393,1.197692817578234,14.756768361970597,0.3546236057358538,0.7406690183535986,14.863054701349077,0.8739981431559222
226,MVPR,torques,pos,2-fold,fold1,train,S11_c,shoulder,3,,,,,299.2310719490051,0.3803532258132356,0.7723792121207739,0.3146091359748505,0.583437559255487,2.6023405085110816,1.91225346342176,1.037488980456836,11.279224070944885,0.3802654181007137,0.7723781482723904,37.44209584537833,2.598091704355116
227,MVPR,torques,pos,2-fold,fold1,train,S11_c,elbow,3,,,,,299.2310719490051,0.2826505322075177,0.6656265696765903,0.2257481550197338,0.4960416588221045,0.7451815801255008,0.5055666576578186,0.9102487884407862,7.9059034489725954,0.2815782753893158,0.6656263287277159,14.59963269708728,0.7395156216488105
228,MVPR,torques,pos,2-fold,fold1,train,S12_c,shoulder,3,,,,,299.2310719490051,0.3731211791054857,0.616157497784123,0.3048526615000894,0.4929894595806538,2.9511207602796428,2.294081453704978,1.2519815121664846,7.235042106943757,0.372894472278376,0.6161565178575241,26.339098010959397,2.919635935872493
229,MVPR,torques,pos,2-fold,fold1,train,S12_c,elbow,3,,,,,299.2310719490051,0.3493030085342324,0.6680857462874861,0.2854905535799749,0.5220795388869287,0.8365745670696824,0.6486119640808098,0.9589607837145308,6.087305277552191,0.3466253402288077,0.6680857047185481,8.686702731082566,0.8358736666364894
230,MVPR,torques,pos,2-fold,fold1,train,S14_a,shoulder,3,,,,,299.2310719490051,0.0679657411883511,0.4774212859251096,0.0525149908198605,0.3617746912302638,1.255946543381897,0.9631931384995052,0.3133985557874372,3.192237337609088,0.0677669323744015,0.4774212747030644,6.03513094076091,1.2557295317619108
231,MVPR,torques,pos,2-fold,fold1,train,S14_a,elbow,3,,,,,299.2310719490051,0.116264205993411,0.9107068415049572,0.090294186089378,0.6902469452035054,0.4495262942147258,0.3430833055349153,0.6943924852012238,5.577721635364319,0.1159997282503231,0.9107068381566416,2.734556525170042,0.4495198390367061
232,MVPR,torques,pos,2-fold,fold1,train,S1_c,shoulder,3,,,,,299.2310719490051,0.3391766425780782,0.625003174426746,0.2794457264166505,0.475170473753364,3.286446778564845,2.4981925461849515,1.0596704561506598,7.545999154376359,0.3390398349346833,0.6250004666940417,33.86028033647132,3.2816612885775767
233,MVPR,torques,pos,2-fold,fold1,train,S1_c,elbow,3,,,,,299.2310719490051,0.2849108350139442,0.6588477942965564,0.2251260477916304,0.5069547913400072,0.8760867961871664,0.688583610948088,0.9981207413736805,6.68712732926755,0.2840162529405611,0.6588467964665149,7.182519721955544,0.8598411411000153
234,MVPR,torques,pos,2-fold,fold1,train,S3_c,shoulder,3,,,,,299.2310719490051,0.3625484010803902,0.7256862295211541,0.2957341645556346,0.5523665513595547,3.0749317162538645,2.2817042506118628,1.0486465056905028,10.041966129689827,0.362516892559404,0.7256859979477314,39.84800074600129,3.069176102469077
235,MVPR,torques,pos,2-fold,fold1,train,S3_c,elbow,3,,,,,299.2310719490051,0.2915358541621835,0.5785834638082186,0.2352514988622465,0.4457741946466676,0.9784595486788944,0.7280487461139574,0.9178786944207926,6.039068236534528,0.288226396220563,0.578581942874519,14.090740426838895,0.9585038630417624
236,MVPR,torques,pos,2-fold,fold1,train,S5_c,shoulder,3,,,,,299.2310719490051,0.3388075675131295,0.553322921136368,0.2755012552677562,0.4412395261363114,3.243509991249094,2.501634960900128,1.0143073044130018,4.470763564050584,0.3384827912551979,0.5533228606498684,28.92170390680135,3.2208960822218837
237,MVPR,torques,pos,2-fold,fold1,train,S5_c,elbow,3,,,,,299.2310719490051,0.2938131826009346,0.5909094951273945,0.2421723221247577,0.4393372039904659,1.0650851490825155,0.8198797350738174,1.1169796636030882,12.464054516514445,0.2937575112491781,0.590907577723909,13.125179265343618,1.0581213880550009
238,MVPR,torques,pos,2-fold,fold1,train,S6_c,shoulder,3,,,,,299.2310719490051,0.3411093732983897,0.6974404098829196,0.2830110476471461,0.5242088697554846,3.557055431429791,2.6516695403812904,0.931436185867613,7.610136060352046,0.3408433140372237,0.6974400716913203,29.036031410992862,3.533642086717355
239,MVPR,torques,pos,2-fold,fold1,train,S6_c,elbow,3,,,,,299.2310719490051,0.2287415106360263,0.5681954545914375,0.183061801338486,0.408760732518199,0.8926488683908067,0.6644662426624784,0.768544292103826,6.565805209813891,0.2273230255208312,0.5681954486947277,9.13021290391489,0.8905628229867275
240,MVPR,torques,pos,2-fold,fold1,train,S8_c,shoulder,3,,,,,299.2310719490051,0.3860006223507445,0.7213592431612127,0.3245260660826539,0.5706467486908067,3.388911801120495,2.6230252328154684,1.168299334122764,5.149767455083786,0.3859886703349812,0.721358982203769,29.6699417639324,3.360258296092397
241,MVPR,torques,pos,2-fold,fold1,train,S8_c,elbow,3,,,,,299.2310719490051,0.3096058301673236,0.6854474456606519,0.2546117065577844,0.5165327412478583,1.0355107970726247,0.7881880944399547,0.9025169210232626,9.027059999397345,0.3091496020476924,0.6854403970681163,11.198221259875924,1.0309112540777323
242,MVPR,torques,pos,2-fold,fold1,eval,S03_a,shoulder,3,,,,,299.2310719490051,0.2343473941364335,0.66809702838568,0.2089886421432726,0.4954829795741949,3.122575976591767,2.299987077996837,0.6513018977709037,3.920193351201251,0.109952690879803,0.6680970192084512,19.836536744461704,3.003328494641323
243,MVPR,torques,pos,2-fold,fold1,eval,S03_a,elbow,3,,,,,299.2310719490051,0.2792316164756412,0.9466284874747652,0.2160706474866585,0.7511803353224511,0.8774173815511154,0.6481344106141055,0.7974934187289727,4.954064872494768,0.1853211371191568,0.9466284121892302,5.409235549956007,0.8715143244264661
244,MVPR,torques,pos,2-fold,fold1,eval,S05_a,shoulder,3,,,,,299.2310719490051,0.4811088930582108,0.8662660898008807,0.4533584387940351,0.5638442813946876,2.0923547240552307,1.461372227729923,1.6618218017561,6.834068311672889,0.1610338254961736,0.8662657390425812,14.01728296486341,2.091727960751714
245,MVPR,torques,pos,2-fold,fold1,eval,S05_a,elbow,3,,,,,299.2310719490051,0.7111183795905777,1.1312654221253329,0.6739470074730313,0.8242455391063017,1.0209266128326266,0.7385911979127082,1.8433276018142972,6.495636149686801,0.2269025802181956,1.1312654113202143,11.85337027694461,0.919398725622148
246,MVPR,torques,pos,2-fold,fold1,eval,S06_a,shoulder,3,,,,,299.2310719490051,0.112733172661226,0.5586719833434038,0.0966814999804433,0.3974496195525522,2.9397103629955743,2.1555584607602807,0.389588190904944,3.9116909752224616,0.0730002862523005,0.5586719515171292,20.03633825324292,2.935411744677796
247,MVPR,torques,pos,2-fold,fold1,eval,S06_a,elbow,3,,,,,299.2310719490051,0.1562171262843851,0.8939417956905007,0.1294813999398808,0.6440277950894184,1.0577188222695322,0.7954149060481063,0.6051370417945758,6.019663190468361,0.1111813753420145,0.8939406071260357,5.225648191194295,1.0516242534995333
248,MVPR,torques,pos,2-fold,fold1,eval,S10_a,shoulder,3,,,,,299.2310719490051,0.2797500173767234,0.4838092665317179,0.2653788621517012,0.3180631660883939,2.2594424349499973,2.065293056357617,0.5548278115427456,4.34661833547981,0.0920896070000631,0.4838092494395654,9.372831448294168,1.0766495011586383
249,MVPR,torques,pos,2-fold,fold1,eval,S10_a,elbow,3,,,,,299.2310719490051,0.926558397516418,1.5663126055035463,0.8674705000546346,1.0927999203223218,1.6512113719155437,1.4217064607303016,2.2886095998916938,8.719127640080583,0.3256971229582852,1.5663125777631457,8.8015208425101,0.930784123645664
250,MVPR,torques,pos,2-fold,fold1,eval,S12_a,shoulder,3,,,,,299.2310719490051,0.1618770459929636,1.0145630743610892,0.1321552339647221,0.7004198522756332,6.35118034960026,4.250003746247942,1.1765991971090115,10.2914042285462,0.1610443089676849,1.0145619190358348,56.33424907360328,6.333667563402074
251,MVPR,torques,pos,2-fold,fold1,eval,S12_a,elbow,3,,,,,299.2310719490051,0.1643957274613918,0.866642948016799,0.1323081890214179,0.6305610365864244,2.086790826724791,1.3852291395002934,0.7883080010273265,4.403550409627144,0.1338664348020879,0.8666429405988479,28.937793319702426,2.0848877377198622
